Data,Histórico,Valor,Tipo
2022-12-22,7_Lift NF. 1096 parc. 04/10 substituição de peças danificadas pelo incendio ocorrido no apto. 132 Bloco Aristheia (ocorrencia dia 12/08/2022).,546.0,MANUTENÇÃO E LIMPEZA
2022-12-23,Kamel NF.3918 materiais para manutenção do condomínio.,119.35,MANUTENÇÃO E LIMPEZA
2022-12-25,Sabesp conta 11/2022.,7957.83,TARIFAS PÚBLICAS
2022-12-25,Condominium NF. 58585 manutenção equipamentos eletrônicos 11/2022.,985.1,MANUTENÇÃO E LIMPEZA
2022-12-26,Vivo portaria 12/2022.,67.92,TARIFAS PÚBLICAS
2022-12-28,Enel nº.instalação 0057749680 conta 12/2022.,4962.34,TARIFAS PÚBLICAS
2022-12-28,Enel nº.instalação 0057749698 zelador conta 12/2022.,51.49,TARIFAS PÚBLICAS
2022-12-28,7_Lift NF. 1158 parc. 03/03 trinco TV3 para o elevador.,243.34,MANUTENÇÃO E LIMPEZA
2022-12-31,Tarifa Custa de Cobrança 12/2022.,384.6,CONTA ORDINÁRIA
2022-12-31,Imposto de Renda 12/2022 ( C/P 88.851-9 ).,0.03,ALUGUEL COBERTURA
2022-12-31,Imposto de Renda 12/2022 ( C/P 88.853-5 ).,0.03,ALUGUEL COBERTURA
2023-01-02,Disc Alda NF.2968 materiais para manutenção do condomínio.,1638.3,MANUTENÇÃO E LIMPEZA
2023-01-03,Tarifa Conta Certa Exced 01/2023.,35.64,CONTA ORDINÁRIA
2023-01-03,Tarifa Conta Certa 01/2023.,87.73,CONTA ORDINÁRIA
2023-01-04,BNGV NF.1257 parc.1/2 renovação atestados.,750.0,MANUTENÇÃO E LIMPEZA
2023-01-04,JD_Paisagismo NF. 393 manutenção jardim 12/2022.,587.0,MANUTENÇÃO E LIMPEZA
2023-01-05,Honorários NF. 5233 serv. prestados pela Campos 12/2022.,1939.2,CONTA ORDINÁRIA
2023-01-05,Emissão de boletos 12/2022.,73.2,CONTA ORDINÁRIA
2023-01-05,Azenir NF.1329 conserto televisor Philco da área da churrasqueira.,540.0,MANUTENÇÃO E LIMPEZA
2023-01-06,Remuneração Sindico 12/2022.,1284.0,CONTA ORDINÁRIA
2023-01-07,Sinvaldo NF. 288 parc.2/3 desentupimento e desobstrução prumada final bloco Nelly conforme descrição da nota.,666.66,MANUTENÇÃO E LIMPEZA
2023-01-10,Allianz parc. 08/10 seguro do condominio.,633.37,CONTA ORDINÁRIA
2023-01-10,Hidrotec NF. 11311 leitura da água 12/2022.,553.5,CONTA ORDINÁRIA
2023-01-10,Mundial NF.1779 serv. prestados 12/2022.,37269.08,CONTA ORDINÁRIA
2023-01-10,ISS da NF. 1779 serv. prestados Mundial 12/2022.,884.23,CONTA ORDINÁRIA
2023-01-10,"7_Lift NF.1208 parc.3/5 trinco TV3 e fiação para elevador social Bloco B, 1° andar, S1 e S2.",580.0,MANUTENÇÃO E LIMPEZA
2023-01-10,ISS da NF.1551 serv. prestados A Freitas parc.3/20.,657.46,ALUGUEL COBERTURA
2023-01-10,ISS da NF.1556 serv. prestados A Freitas parc.1/12.,183.36,ALUGUEL COBERTURA
2023-01-11,Dra.Luciana assessoria juridica ref. 12/2022.,1324.0,CONTA ORDINÁRIA
2023-01-11,Dra.Luciana parc. 3/3 dos honorários sucumbenciais pago pelo Apto. AR073.,149.76,CONTA ORDINÁRIA
2023-01-11,Dra.Luciana parc. 2/2 dos honorários sucumbenciais pago pelo Apto. AR081.,125.07,CONTA ORDINÁRIA
2023-01-12,M&M NF. 37847 manut. elevadores 12/2022.,1202.32,MANUTENÇÃO E LIMPEZA
2023-01-12,"Sinvaldo NF.290 parc.2/3 troca de ralo entre quartinho vestiário e salão de festas, instalação de sensor 15° andar Bloco Nelly e impermeabilização da laje.",483.33,MANUTENÇÃO E LIMPEZA
2023-01-12,"Fullan NF. 5262 / Galdino NF. 11861 / Segoutlet NF. 67450 controles, chaveiros e molas aéreas Dorma.",1337.78,MANUTENÇÃO E LIMPEZA
2023-01-12,Freitas NF. 1565 parc. 04/20 pintura do condominio.,12491.74,ALUGUEL COBERTURA
2023-01-12,Freitas NF. 1566 parc. 02/12 aplicação fundo preparador suvinil para pintura do condominio.,3483.95,ALUGUEL COBERTURA
2023-01-13,Bruna NF.5488 materiais de limpeza.,947.75,MANUTENÇÃO E LIMPEZA
2023-01-15,Net conta 12/2022.,152.86,TARIFAS PÚBLICAS
2023-01-15,CBE NF.228861 manut. bombas 12/2022.,434.15,MANUTENÇÃO E LIMPEZA
2023-01-16,7_Lift NF. 911 parc. 05/05 reparo operador porta e adaptação dorma 13° andar elev. serviços bloco B e 8° andar elev. serviços Bloco A.,560.0,MANUTENÇÃO E LIMPEZA
2023-01-17,CBE NF.15868 parc.3/5 peças para reparo na motobomba de água limpa bloco Nelly.,190.0,MANUTENÇÃO E LIMPEZA
2023-01-17,CBE NF.15869 parc.3/3 torneira de bóia Deca.,136.66,MANUTENÇÃO E LIMPEZA
2023-01-17,CBE NF.222349 parc.3/3 substituição torneira de bóia reservatório superior.,46.66,MANUTENÇÃO E LIMPEZA
2023-01-18,Dra.Luciana custas processuais e certidão de propriedade Apto. AR141.,299.25,CONTA ORDINÁRIA
2023-01-18,7_Lift NF. 1179 parc. 04/05 polia tensora elevador social.,700.0,MANUTENÇÃO E LIMPEZA
2023-01-18,CBE NF.222348 parc.3/5 reparo na motobomba de água limpa bloco Nelly.,57.21,MANUTENÇÃO E LIMPEZA
2023-01-19,7_Lift NF.991 parc.1/5 troca de óleo máquina de tração dos 4 elevadores.,360.0,MANUTENÇÃO E LIMPEZA
2023-01-19,BCJ NF. 36 parc. 10/10 adequação dos cabos de alimentação elétrica do centro de medição e área comum dos blocos.,5000.0,FUNDO DE RESERVA
2023-01-20,Cofins/Pis/Csll da NF. 1779 serv. prestados Mundial 12/2022.,2055.84,CONTA ORDINÁRIA
2023-01-20,Darf Previdenciário da NF. 1779 serv. prestados Mundial 12/2022.,4002.36,CONTA ORDINÁRIA
2023-01-20,Cofins/Pis/Csll da NF. 228861 serv. prestados CBE 12/2022.,21.17,MANUTENÇÃO E LIMPEZA
2023-01-20,Condominium NF.9690 ponto de giro com roldana de nylon para portão deslizante externo.,52.0,MANUTENÇÃO E LIMPEZA
2023-01-20,Condominium NF.59291 mão de obra para fixação ponto de giro com rosca no portão deslizante externo.,118.0,MANUTENÇÃO E LIMPEZA
2023-01-21,Vivo Fibra 01/2023.,91.51,TARIFAS PÚBLICAS
2023-01-23,7_Lift NF. 1096 parc. 05/10 substituição de peças danificadas pelo incendio ocorrido no apto. 132 Bloco Aristheia (ocorrencia dia 12/08/2022).,546.0,MANUTENÇÃO E LIMPEZA
2023-01-25,Sabesp conta 12/2022.,7695.22,TARIFAS PÚBLICAS
2023-01-25,Condominium NF. 59018 manutenção equipamentos eletrônicos 12/2022.,985.1,MANUTENÇÃO E LIMPEZA
2023-01-25,Deposito Laranjeira - rolos para pintura.,12.8,CAIXA INTERNO
2023-01-26,Vivo portaria 01/2023.,63.78,TARIFAS PÚBLICAS
2023-01-27,Encadernação NF. 33585 e cópias 12/2022.,110.3,CONTA ORDINÁRIA
2023-01-30,Enel nº.instalação 0057749680 conta 01/2023.,4856.18,TARIFAS PÚBLICAS
2023-01-30,Enel nº.instalação 0057749698 zelador conta 01/2023.,44.96,TARIFAS PÚBLICAS
2023-01-30,BNGV NF.1257 parc.2/2 renovação atestados.,750.0,MANUTENÇÃO E LIMPEZA
2023-01-31,Tarifa Custa de Cobrança 01/2023.,348.75,CONTA ORDINÁRIA
2023-01-31,Imposto de Renda 01/2023 ( C/P 88.851-9 ).,0.03,ALUGUEL COBERTURA
2023-01-31,Imposto de Renda 01/2023 ( C/P 88.853-5 ).,0.03,ALUGUEL COBERTURA
2023-02-04,JD_Paisagismo NF. 421 manutenção jardim 01/2023.,587.0,MANUTENÇÃO E LIMPEZA
2023-02-05,Honorários NF. 5272 serv. prestados pela Campos 01/2023.,2083.2,CONTA ORDINÁRIA
2023-02-05,Emissão de boletos 01/2023.,78.0,CONTA ORDINÁRIA
2023-02-06,Remuneração Sindico 01/2023.,1284.0,CONTA ORDINÁRIA
2023-02-06,Dra.Luciana honorários parc.01/02 pago pelo Apto. AR111 ref. acordo realizado.,121.78,CONTA ORDINÁRIA
2023-02-06,Dra.Luciana honorários parc.1/11 pago pelo Apto. NE032 ref. acordo realizado.,695.28,CONTA ORDINÁRIA
2023-02-07,Caixa Interno Sindico Pequenas Despesas 01/2023.,12.8,CONTA ORDINÁRIA
2023-02-07,Sinvaldo NF. 288 parc.3/3 desentupimento e desobstrução prumada final bloco Nelly conforme descrição da nota.,666.66,MANUTENÇÃO E LIMPEZA
2023-02-10,Allianz parc. 09/10 seguro do condominio.,633.37,CONTA ORDINÁRIA
2023-02-10,Dra.Luciana assessoria juridica ref. 01/2023.,1324.0,CONTA ORDINÁRIA
2023-02-10,Hidrotec NF. 11730 leitura da água 01/2013.,553.5,CONTA ORDINÁRIA
2023-02-10,Mundial NF.1793 serv. prestados 01/2023.,38954.97,CONTA ORDINÁRIA
2023-02-10,ISS da NF. 1793 serv. prestados Mundial 01/2023.,924.18,CONTA ORDINÁRIA
2023-02-10,"7_Lift NF.1208 parc.4/5 trinco TV3 e fiação para elevador social Bloco B, 1° andar, S1 e S2.",580.0,MANUTENÇÃO E LIMPEZA
2023-02-10,Sinvaldo NF.293 parc.1/3 desentupimento de cano de esgoto e limpeza entre G1 lado Bloco Aristhéia e térreo.,766.67,MANUTENÇÃO E LIMPEZA
2023-02-10,ISS da NF.1565 serv. prestados A Freitas parc.4/20.,657.46,ALUGUEL COBERTURA
2023-02-10,ISS da NF.1566 serv. prestados A Freitas parc.2/12.,183.36,ALUGUEL COBERTURA
2023-02-12,M&M NF. 37970 manut. elevadores 01/2023.,1202.32,MANUTENÇÃO E LIMPEZA
2023-02-12,"Sinvaldo NF.290 parc.3/3 troca de ralo entre quartinho vestiário e salão de festas, instalação de sensor 15° andar Bloco Nelly e impermeabilização da laje.",483.33,MANUTENÇÃO E LIMPEZA
2023-02-13,"Dra.Luciana honorários pago pelo Apto. AR073 ref. cotas 12/2022, 01/2023 e reenvio do boleto de acordo parc. 03/10.",203.0,CONTA ORDINÁRIA
2023-02-14,Bruna NF. 5548 materiais de limpeza.,745.85,MANUTENÇÃO E LIMPEZA
2023-02-14,Freitas NF. 1581 parc. 05/20 pintura do condominio.,12491.74,ALUGUEL COBERTURA
2023-02-14,Freitas NF. 1582 parc. 03/12 aplicação fundo preparador suvinil para pintura do condominio.,3483.95,ALUGUEL COBERTURA
2023-02-15,Net conta 01/2023.,152.86,TARIFAS PÚBLICAS
2023-02-15,CBE NF.230675 manut. bombas 01/2023.,434.15,MANUTENÇÃO E LIMPEZA
2023-02-16,"Sinvaldo NF.294 parc.1/5 drenagem jardim, desentupimento cano água fluvial, limpeza telhado churrasqueira G3 troca de telhas e entre outros.",894.0,MANUTENÇÃO E LIMPEZA
2023-02-16,CBE NF.222348 parc.4/5 reparo na motobomba de água limpa bloco Nelly.,57.21,MANUTENÇÃO E LIMPEZA
2023-02-16,CBE NF.15868 parc.4/5 peças para reparo na motobomba de água limpa bloco Nelly.,190.0,MANUTENÇÃO E LIMPEZA
2023-02-17,Cofins/Pis/Csll da NF. 1793 serv. prestados Mundial 01/2023.,2148.73,CONTA ORDINÁRIA
2023-02-17,Darf Previdenciário da NF. 1793 serv. prestados Mundial 01/2023.,4181.28,CONTA ORDINÁRIA
2023-02-17,7_Lift NF. 1179 parc. 05/05 polia tensora elevador social.,700.0,MANUTENÇÃO E LIMPEZA
2023-02-17,7_Lift NF.1354 parc.1/3 limite de corte e parada elevador.,266.67,MANUTENÇÃO E LIMPEZA
2023-02-17,Cofins/Pis/Csll da NF. 230675 serv. prestados CBE 01/2023.,21.17,MANUTENÇÃO E LIMPEZA
2023-02-20,7_Lift NF.991 parc.2/5 troca de óleo máquina de tração dos 4 elevadores.,360.0,MANUTENÇÃO E LIMPEZA
2023-02-21,Vivo Fibra 02/2023.,89.99,TARIFAS PÚBLICAS
2023-02-22,Dra.Luciana honorários pago pelo Apto. AR141 ref. cotas 09/2022 à 01/2023 e parcela acordo.,748.17,CONTA ORDINÁRIA
2023-02-22,7_Lift NF. 1096 parc. 06/10 substituição de peças danificadas pelo incendio ocorrido no apto. 132 Bloco Aristheia (ocorrencia dia 12/08/2022).,546.0,MANUTENÇÃO E LIMPEZA
2023-02-23,Encadernação NF. 33743 e cópias 01/2023.,134.21,CONTA ORDINÁRIA
2023-02-24,Kamel NF.3954 materiais para manutenção do condomínio.,184.16,MANUTENÇÃO E LIMPEZA
2023-02-24,Valmar NF. 559 materiais para manutenção do condomínio.,63.31,MANUTENÇÃO E LIMPEZA
2023-02-25,Sabesp conta 01/2023.,8220.44,TARIFAS PÚBLICAS
2023-02-25,Condominium NF. 59422 manutenção equipamentos eletrônicos 01/2023.,985.1,MANUTENÇÃO E LIMPEZA
2023-02-26,Vivo portaria 02/2023.,67.92,TARIFAS PÚBLICAS
2023-02-28,Tarifa Custa de Cobrança 02/2023.,343.25,CONTA ORDINÁRIA
2023-02-28,Enel nº.instalação 0057749680 conta 02/2023.,5272.4,TARIFAS PÚBLICAS
2023-02-28,Enel nº.instalação 0057749698 zelador conta 02/2023.,51.99,TARIFAS PÚBLICAS
2023-02-28,Imposto de Renda 02/2023 ( CDB-DI ).,400.21,FUNDO DE RESERVA
2023-02-28,Imposto de Renda 02/2023 ( C/P 88.851-9 ).,0.02,ALUGUEL COBERTURA
2023-02-28,Imposto de Renda 02/2023 ( C/P 88.853-5 ).,0.02,ALUGUEL COBERTURA
2023-03-02,Disc Alda NF.3009 materiais para manutenção do condomínio.,938.1,MANUTENÇÃO E LIMPEZA
2023-03-03,Condominium Prime NF.10111 correia.,164.2,MANUTENÇÃO E LIMPEZA
2023-03-04,JD_Paisagismo NF. 447 manutenção jardim 02/2023.,587.0,MANUTENÇÃO E LIMPEZA
2023-03-05,Honorários NF. 5310 serv. prestados pela Campos 02/2023.,2083.2,CONTA ORDINÁRIA
2023-03-05,Emissão de boletos 02/2023.,78.0,CONTA ORDINÁRIA
2023-03-06,Remuneração Sindico 02/2023.,1284.0,CONTA ORDINÁRIA
2023-03-07,Augusto NF. 030 troca de vidro canelado janela área de serviço (descontado da empresa A Freitas pinturas).,76.0,CAIXA INTERNO
2023-03-08,Bruna NF.5624 materiais de limpeza.,545.15,MANUTENÇÃO E LIMPEZA
2023-03-09,Dra.Luciana honorários parc.02/02 pago pelo Apto. AR111 ref. acordo realizado.,121.78,CONTA ORDINÁRIA
2023-03-10,Allianz parc. 10/10 seguro do condominio.,633.49,CONTA ORDINÁRIA
2023-03-10,Dra.Luciana assessoria juridica ref. 02/2023.,1324.0,CONTA ORDINÁRIA
2023-03-10,Hidrotec NF. 11820 leitura da água 02/2023.,553.5,CONTA ORDINÁRIA
2023-03-10,Mundial NF.1799 serv. prestados 02/2023.,39220.92,CONTA ORDINÁRIA
2023-03-10,ISS da NF. 1799 serv. prestados Mundial 02/2023.,930.64,CONTA ORDINÁRIA
2023-03-10,"7_Lift NF.1208 parc.5/5 trinco TV3 e fiação para elevador social Bloco B, 1° andar, S1 e S2.",580.0,MANUTENÇÃO E LIMPEZA
2023-03-10,Sinvaldo NF.293 parc. 2/3 desentupimento de cano de esgoto e limpeza entre G1 lado Bloco Aristhéia e térreo.,766.67,MANUTENÇÃO E LIMPEZA
2023-03-10,Condominium NF.10233 fonte.,40.0,MANUTENÇÃO E LIMPEZA
2023-03-10,ISS da NF.1581 serv. prestados A Freitas parc.5/20 02/2023.,657.46,ALUGUEL COBERTURA
2023-03-10,ISS da NF.1582 serv. prestados A Freitas parc.3/12 02/2023.,183.36,ALUGUEL COBERTURA
2023-03-12,M&M NF. 38109 manut. elevadores 02/2023.,1202.32,MANUTENÇÃO E LIMPEZA
2023-03-14,Dra.Luciana honorários parc.2/11 pago pelo Apto. NE032 ref. acordo realizado.,695.28,CONTA ORDINÁRIA
2023-03-15,Net conta 02/2023.,152.86,TARIFAS PÚBLICAS
2023-03-15,M&M NF.9598 parc.1/4 trincos MD completos no elevador de serviço Bloco A ( térreo e 8° andar ).,412.5,MANUTENÇÃO E LIMPEZA
2023-03-15,"Empsan NF.2378 parc.1/2 limpeza reservatório de água, desratização e dedetização.",386.1,MANUTENÇÃO E LIMPEZA
2023-03-15,CBE NF. 234442 manut. bombas 02/2023.,434.15,MANUTENÇÃO E LIMPEZA
2023-03-15,"Freitas NF. 1594 parc. 06/20 pintura do condominio (descontando R$ 76,00 do vidro canelado).",12415.74,ALUGUEL COBERTURA
2023-03-15,Freitas NF. 1595 parc. 04/12 aplicação fundo preparador suvinil para pintura do condominio.,3483.95,ALUGUEL COBERTURA
2023-03-16,"Sinvaldo NF.294 parc.2/5 drenagem jardim, desentupimento cano água fluvial, limpeza telhado churrasqueira G3 troca de telhas e entre outros.",894.0,MANUTENÇÃO E LIMPEZA
2023-03-17,7_Lift NF.1354 parc.2/3 limite de corte e parada elevador.,266.67,MANUTENÇÃO E LIMPEZA
2023-03-17,"Sinvaldo NF.295 (entrada 30%) retirada grade da frente do abrigo de gás, fechamento vão com bloco e aumento do muro lateral.",1020.0,MANUTENÇÃO E LIMPEZA
2023-03-18,CBE NF.222348 parc.5/5 reparo na motobomba de água limpa bloco Nelly.,57.21,MANUTENÇÃO E LIMPEZA
2023-03-18,CBE NF.15868 parc.5/5 peças para reparo na motobomba de água limpa Bloco Nelly.,190.0,MANUTENÇÃO E LIMPEZA
2023-03-20,Cofins/Pis/Csll da NF. 1799 serv. prestados Mundial 02/2023.,2163.74,CONTA ORDINÁRIA
2023-03-20,Darf Previdenciário da NF. 1799 serv. prestados Mundial 02/2023.,4216.8,CONTA ORDINÁRIA
2023-03-20,7_Lift NF.991 parc.3/5 troca de óleo máquina de tração dos 4 elevadores.,360.0,MANUTENÇÃO E LIMPEZA
2023-03-20,Darf Previdenciário da NF.2378 serv. prestados Empsan 02/2023.,108.9,MANUTENÇÃO E LIMPEZA
2023-03-20,Cofins/Pis/Csll da NF. 234442 serv. prestados CBE 02/2023.,21.17,MANUTENÇÃO E LIMPEZA
2023-03-20,Condominium NF.60100 parc.1/2 troca roldana portão de garagem.,150.0,MANUTENÇÃO E LIMPEZA
2023-03-21,Vivo Fibra 03/2023.,89.99,TARIFAS PÚBLICAS
2023-03-21,Condominium NF.10310 parc.1/2 roldana.,355.0,MANUTENÇÃO E LIMPEZA
2023-03-22,7_Lift NF. 1096 parc. 07/10 substituição de peças danificadas pelo incendio ocorrido no apto. 132 Bloco Aristheia (ocorrencia dia 12/08/2022).,546.0,MANUTENÇÃO E LIMPEZA
2023-03-24,Encadernação NF. 33982 e cópias 02/2023.,109.71,CONTA ORDINÁRIA
2023-03-24,BCJ NF.702 instalação de 04 pontos trifásicos para ligação da máquina de pressão.,800.0,MANUTENÇÃO E LIMPEZA
2023-03-24,Pequini CF.1130 materiais para manutenção.,136.49,MANUTENÇÃO E LIMPEZA
2023-03-25,Sabesp conta 02/2023.,8019.7,TARIFAS PÚBLICAS
2023-03-25,Condominium NF. 59830 manutenção equipamentos eletrônicos 02/2023.,985.1,MANUTENÇÃO E LIMPEZA
2023-03-27,Vivo portaria 03/2023.,67.92,TARIFAS PÚBLICAS
2023-03-28,Enel nº.instalação 0057749680 conta 03/2023.,5487.16,TARIFAS PÚBLICAS
2023-03-28,Enel nº.instalação 0057749698 zelador conta 03/2023.,51.98,TARIFAS PÚBLICAS
2023-03-31,Tarifa Custa de Cobrança 03/2023.,429.82,CONTA ORDINÁRIA
2023-03-31,Bruna NF.5688 materiais de limpeza.,748.55,MANUTENÇÃO E LIMPEZA
2023-03-31,Imposto de Renda 03/2023 ( CDB-DI ).,429.63,FUNDO DE RESERVA
2023-03-31,Imposto de Renda 03/2023 ( C/P 88.851-9 ).,0.03,ALUGUEL COBERTURA
2023-03-31,Imposto de Renda 03/2023 ( C/P 88.853-5 ).,0.03,ALUGUEL COBERTURA
2023-03-31,Augusto NF. 034 troca de vidro canelado janela área de serviço.,140.0,CAIXA INTERNO
2023-04-04,JD_Paisagismo NF. 464 manutenção jardim 03/2023.,587.0,MANUTENÇÃO E LIMPEZA
2023-04-05,Honorários NF. 5350 serv. prestados pela Campos 03/2023.,2083.2,CONTA ORDINÁRIA
2023-04-05,Emissão de boletos 03/2023.,78.0,CONTA ORDINÁRIA
2023-04-05,Condominium NF.010493 fonte intelbras.,47.5,MANUTENÇÃO E LIMPEZA
2023-04-05,"Condominium NF.010494 parc.1/2 placa de ramal,receptor e amplificador.",956.0,MANUTENÇÃO E LIMPEZA
2023-04-06,Remuneração Sindico 03/2023.,1284.0,CONTA ORDINÁRIA
2023-04-10,Dra.Luciana assessoria juridica ref. 03/2023.,1324.0,CONTA ORDINÁRIA
2023-04-10,Dra.Luciana honorários pago pelo Apto. AR101 ref. cotas 11/2022 e 12/2022.,165.8,CONTA ORDINÁRIA
2023-04-10,Dra.Luciana honorários pago pelo Apto. AR154 ref. acordo realizado.,508.74,CONTA ORDINÁRIA
2023-04-10,Hidrotec NF. 12266 leitura da água 03/2023.,553.5,CONTA ORDINÁRIA
2023-04-10,Caixa Interno Sindico Pequenas Despesas 03/2023.,216.0,CONTA ORDINÁRIA
2023-04-10,Mundial NF.1808 serv. prestados 03/2023.,39088.82,CONTA ORDINÁRIA
2023-04-10,ISS da NF. 1808 serv. prestados Mundial 03/2023.,927.43,CONTA ORDINÁRIA
2023-04-10,Sinvaldo NF.293 parc.3/3 desentupimento de cano de esgoto e limpeza entre G1 lado Bloco Aristhéia e térreo.,766.66,MANUTENÇÃO E LIMPEZA
2023-04-10,Sinvaldo NF.297 parc.1/3 instalação de bandeja estilo calha com saida de água e com encanamento para goteira vagas aptos. 014 e 023 bloco Aristheia e 113 Bloco Nelly.,593.34,MANUTENÇÃO E LIMPEZA
2023-04-10,Disc Alda NF.3034 materiais para manutenção do condominio.,972.8,MANUTENÇÃO E LIMPEZA
2023-04-10,ISS da NF.1594 serv. prestados A Freitas parc.6/20 03/2023.,657.46,ALUGUEL COBERTURA
2023-04-10,ISS da NF.1595 serv. prestados A Freitas parc.4/12 03/2023.,183.36,ALUGUEL COBERTURA
2023-04-10,Devolução empréstimo zelador realizado em 03/2023.,16.0,EMPRÉSTIMO
2023-04-12,M&M NF. 38246 manut. elevadores 03/2023.,1202.32,MANUTENÇÃO E LIMPEZA
2023-04-12,"Empsan NF.2378 parc.2/2 limpeza reservatório de água, desratização e dedetização.",495.0,MANUTENÇÃO E LIMPEZA
2023-04-12,Freitas NF. 1604 parc. 07/20 pintura do condominio.,12491.74,ALUGUEL COBERTURA
2023-04-12,Freitas NF. 1605 parc. 05/12 aplicação fundo preparador suvinil para pintura do condominio.,3483.95,ALUGUEL COBERTURA
2023-04-14,M&M NF.9598 parc.2/4 trincos MD completos no elevador de serviço Bloco A ( térreo e 8° andar ).,412.5,MANUTENÇÃO E LIMPEZA
2023-04-15,Net conta 03/2023.,152.6,TARIFAS PÚBLICAS
2023-04-15,CBE NF.237138 manut. bombas 03/2023.,434.15,MANUTENÇÃO E LIMPEZA
2023-04-16,"Sinvaldo NF.294 parc.3/5 drenagem jardim, desentupimento cano água fluvial, limpeza telhado churrasqueira G3 troca de telhas e entre outros.",894.0,MANUTENÇÃO E LIMPEZA
2023-04-17,7_Lift NF.1354 parc.3/3 limite de corte e parada elevador.,266.66,MANUTENÇÃO E LIMPEZA
2023-04-17,"Sinvaldo NF.295 parc.2/6 retirada grade da frente do abrigo de gás, fechamento vão com bloco e aumento do muro lateral.",476.0,MANUTENÇÃO E LIMPEZA
2023-04-19,7_Lift NF.991 parc.4/5 troca de óleo máquina de tração dos 4 elevadores.,360.0,MANUTENÇÃO E LIMPEZA
2023-04-19,Sinvaldo NF.298 conserto encanamento G1 vaga apto. 051 Bloco Nelly e novo encanamento da caixa de água do térreo.,340.0,MANUTENÇÃO E LIMPEZA
2023-04-20,Cofins/Pis/Csll da NF. 1808 serv. prestados Mundial 03/2023.,2156.28,CONTA ORDINÁRIA
2023-04-20,Darf Previdenciário da NF.1808 serv. prestados Mundial 03/2023.,4199.16,CONTA ORDINÁRIA
2023-04-20,Cofins/Pis/Csll da NF. 237138 serv. prestados CBE 03/2023.,21.17,MANUTENÇÃO E LIMPEZA
2023-04-20,Condominium NF.10310 parc.2/2 roldana.,355.0,MANUTENÇÃO E LIMPEZA
2023-04-20,Condominium NF.60100 parc.2/2 troca roldana portão de garagem.,150.0,MANUTENÇÃO E LIMPEZA
2023-04-21,Vivo Fibra 04/2023.,89.99,TARIFAS PÚBLICAS
2023-04-21,7_Lift NF. 1096 parc. 08/10 substituição de peças danificadas pelo incendio ocorrido no apto. 132 Bloco Aristheia (ocorrencia dia 12/08/2022).,546.0,MANUTENÇÃO E LIMPEZA
2023-04-21,Kamel NF.3978 materiais para manutenção do condominio.,196.76,MANUTENÇÃO E LIMPEZA
2023-04-24,Dra.Luciana honorários parc. 3/11 pago pelo Apto. NE032 ref. acordo realizado.,695.28,CONTA ORDINÁRIA
2023-04-25,Vivo portaria 04/2023.,67.92,TARIFAS PÚBLICAS
2023-04-25,Sabesp conta 03/2023.,8220.43,TARIFAS PÚBLICAS
2023-04-25,Condominium NF. 60234 manutenção equipamentos eletrônicos 03/2023.,985.1,MANUTENÇÃO E LIMPEZA
2023-04-26,Bruna NF.5752 materiais de limpeza.,784.65,MANUTENÇÃO E LIMPEZA
2023-04-27,Encadernação NF. 34156 e cópias 03/2023.,231.88,CONTA ORDINÁRIA
2023-04-27,Correio 03/2023.,51.7,CONTA ORDINÁRIA
2023-04-28,Point NF.1032 polimento e cristalização carro creta e tucson Aptos. AR123 e NE113.,1000.0,CONTA ORDINÁRIA
2023-04-28,Enel nº.instalação 0057749698 zelador conta 04/2023.,51.96,TARIFAS PÚBLICAS
2023-04-28,Enel nº.instalação 0057749680 conta 04/2023.,5376.04,TARIFAS PÚBLICAS
2023-04-28,Amanda NF.04 contra piso no espaço Pet.,1500.0,MANUTENÇÃO E LIMPEZA
2023-04-28,"Sinvaldo NFs. 299 / 300 / 301 parc.1/6 novo encanamento G1 Bloco Aristheia, dentro quartinho faxineira ao lado elevador e parte lateral das vagas do fundo e desobstruição encanamento do jardim.",941.66,MANUTENÇÃO E LIMPEZA
2023-04-30,Tarifa Custa de Cobrança 04/2023.,409.22,CONTA ORDINÁRIA
2023-04-30,Imposto de Renda 04/2023 ( C/P 88.851-9 ).,0.02,ALUGUEL COBERTURA
2023-04-30,Imposto de Renda 04/2023 ( C/P 88.853-5 ).,0.02,ALUGUEL COBERTURA
2023-05-05,Remuneração Sindico 04/2023.,1302.0,CONTA ORDINÁRIA
2023-05-05,Honorários NF. 5391 serv. prestados pela Campos 04/2023.,2083.2,CONTA ORDINÁRIA
2023-05-05,Emissão de boletos 04/2023.,78.0,CONTA ORDINÁRIA
2023-05-05,JD_Paisagismo NF. 488 manutenção jardim 04/2023.,587.0,MANUTENÇÃO E LIMPEZA
2023-05-05,"Condominium NF.010494 parc.2/2 placa de ramal,receptor e amplificador.",956.0,MANUTENÇÃO E LIMPEZA
2023-05-08,Disc Alda NF.3066 materiais para manutenção do condomínio.,1418.5,MANUTENÇÃO E LIMPEZA
2023-05-10,Dra.Luciana assessoria juridica ref. 04/2023.,1324.0,CONTA ORDINÁRIA
2023-05-10,Hidrotec NF. 12360 leitura da água 04/2023.,553.5,CONTA ORDINÁRIA
2023-05-10,Mundial NF.1815 serv. prestados 04/2023.,38954.97,CONTA ORDINÁRIA
2023-05-10,ISS da NF. 1815 serv. prestados Mundial 04/2023.,924.18,CONTA ORDINÁRIA
